x,y,z
0.32859751117090286,0.665987588078462,0.3832398432546569
0.3300048847675332,0.6730068169489652,0.3650999241867526
0.3969101843399158,0.6814840984043894,0.36072078814753916
0.3961490414644694,0.674741434895214,0.3793658057048014
0.4654388683354955,0.6785580368815397,0.37741521422574503
0.46562541040055105,0.6856093473339571,0.357056158032811
0.46488869136277017,0.6915521838181719,0.3379903866475614
0.46313097583241253,0.6962947266342233,0.3202877025483721
0.3894228767276863,0.6929460732392647,0.32582536583285016
0.3947000272265732,0.6875707488764947,0.34282517775395005
0.32693388747417484,0.6792018810427113,0.34814858620896916
0.3192984352728263,0.6844942357970828,0.3326223821646911
0.2527574913115201,0.6709613395365837,0.3402599366736404
0.26159811976489056,0.6664455803168211,0.3535107738186415
0.45741203414532594,0.4220547268643257,0.2096449574495725
0.48549280097375047,0.436472632281074,0.20649318165513303
0.4863736606928363,0.4298682514525628,0.21852538386515707
0.4605618683835424,0.41843503941526555,0.22149683659045916
0.38060787328432555,0.5528823116483411,0.14306017943114852
0.34406100353945457,0.552533839293068,0.14248237002681574
0.3729908390589216,0.5828708469078526,0.14228265738035173
0.40313145630135017,0.5827657520705481,0.14163601497650946
0.4576814971412099,0.6717866105747863,0.17081248145871658
0.4373856884319096,0.665490876689517,0.16889776069771445
0.41939212671567455,0.6652463929101032,0.17378587314175137
0.4355238712983873,0.6719337433470128,0.17702877994962585
0.4904256154006311,0.6779695057926338,0.17800892308348565
0.49313225708291303,0.6761795747741194,0.17213582011125733
0.4794268806355003,0.6757005635682994,0.17196519183078318
0.4713029516808406,0.6772117167025953,0.17798565559069374
0.43498734765130775,0.6851734803245041,0.2099823360950554
0.41942015407037275,0.6894536058564155,0.22860408615952577
0.4731327375518507,0.6916263033350076,0.2287407826796783
0.478317798171015,0.6877433256619634,0.21177974991323162
0.35831651692051447,0.6779429555179464,0.20980686042024965
0.2989185444994315,0.6784507295213446,0.23239668748460945
0.3613474751357325,0.6850617479185276,0.2298236905733691
0.3949883085891831,0.6819055840150531,0.20932502942368353
0.09102884415189227,0.5847393224889843,0.4072121471824035
0.06713352231778213,0.566727173636418,0.4063231350619787
0.44660308461058,0.41672254669792297,0.3752910860296156
0.3902136485209565,0.4194362060232727,0.37472975776601036
0.39116858053460185,0.43424130294588015,0.34584510442256866
0.4319283620813915,0.4318086340276396,0.34621156743404147
0.4207362385688433,0.4417329054535315,0.3264865504196873
0.38620093210973916,0.44352394273349127,0.3264012362794503
0.41410216371178277,0.43745831122884676,0.30601406519939267
0.42837048959784757,0.4189428134186637,0.20189785182872788
0.38077243389548204,0.43113049576166346,0.18374048214122973
0.41989982222649314,0.43349347020884943,0.18754665617044208
0.4207654670958857,0.47418176616741636,0.1685245113341774
0.37456437482983396,0.4743288989396428,0.1626116597284295
0.39499311327855996,0.5200285592454722,0.15097209645926918
0.43176420186101644,0.5196037548504725,0.15373608070717665
0.4424910712855748,0.5533690666842784,0.1447393168276324
0.4134603372891943,0.5531267954277551,0.14387648063659852
0.4299636445170487,0.5825444997814858,0.14180276534151826
0.45348820448758,0.5822635093743764,0.14272958713772987
0.4667012203911018,0.6081787899922502,0.14413823993050767
0.44608297698553795,0.6092474385484213,0.14401608559335005
0.46161237367670854,0.6333152625526243,0.14962258187733757
0.48204355450920106,0.6311613715186022,0.1482653114644753
0.36006342189977425,0.6132830803009186,0.15196969021272294
0.32348612245551667,0.615516622159003,0.1561646252673337
0.33929795480388864,0.6442904823515624,0.17214842333651964
0.37102492032223455,0.6414374340841034,0.16612795957660909
0.3829885968705457,0.6564162140536246,0.17290558633112352
0.3537400502890822,0.6595745904799898,0.17984705501404769
0.38819367702878016,0.6602162221182706,0.17542041451038404
0.39364699947148424,0.6649432772740878,0.17899294413281075
0.36015831451496666,0.6645826360429161,0.18452091262862558
0.3810026585947886,0.6722788969179502,0.19071879102107447
0.41256946780057346,0.6720808761192394,0.1829881665409575
0.42856107560979523,0.6763753830499396,0.18513944014534423
0.4015306939573024,0.6772493295917358,0.194055737278983
0.4217464245103222,0.6794939340642735,0.19453369036008378
0.44163383462259176,0.6778267980661886,0.18544870390370355
0.46112101410977124,0.6792350688860704,0.1859130842806757
0.4488889155816077,0.6817684075958346,0.19575135581619452
0.48295432341965766,0.6840683251406376,0.19771067260504782
0.48703430548215065,0.6806001955095853,0.18653452023399336
0.25149866269479015,0.44800430158700394,0.3243410936884986
0.32273579013116804,0.4453968433604041,0.32551319363789183
0.17462123032079307,0.4636590072996108,0.34265067155801066
0.2006037892983552,0.4560689475233267,0.3425062192069275
0.19625834814779225,0.4469876473187624,0.3741063828549601
0.11112125434424003,0.491560027211819,0.34688147733067565
0.09568939284741912,0.4840108991090115,0.3757166872519345
0.07408831019074619,0.5100921189436819,0.37712727900244497
0.09057239866109323,0.5145780091044211,0.3569058888085298
0.07910520668172144,0.53662690597093,0.3628953292447177
0.06642483063469945,0.5336477438987054,0.37736674028242856
0.07229055558224828,0.554637948562051,0.37861058166793016
0.08102307852464008,0.5573095699524789,0.3668226881322213
0.09375950928105836,0.5790055694179334,0.3686511252741201
0.08543138102788322,0.5748969144100454,0.381842824208275
0.10662086196127424,0.5947001005425715,0.3848453002572996
0.1164436490014254,0.6047549108190102,0.36906509275004307
0.1002866797994843,0.49449825761056715,0.33481146544486473
0.10504051954707799,0.4928333341353729,0.34121875127244095
0.08596390076714872,0.515422086587194,0.3512131089054389
0.08112718012780473,0.5166666307131697,0.3441591806740204
0.1158630823683916,0.6086544824137342,0.3640102299409974
0.08852239786031169,0.580902807796643,0.3636718818166482
0.1151740098335976,0.612155799888146,0.3593644872135432
0.08417815788209299,0.5830710802294541,0.3579490480687011
0.07972981630070952,0.5185848880593403,0.33667480382595133
0.10243237399702115,0.49667316761205005,0.32737653201897843
0.11792749723730367,0.6141658769342774,0.3561797491376485
0.08494290427457196,0.5851077075502732,0.3529601098225659
0.16193805153830143,0.4659013992492578,0.3306717906856348
0.18469346081775817,0.4615139663571512,0.33010270659109897
0.468086292221208,0.4401719705541966,0.30526271907798674
0.46960129085987934,0.43812428061892444,0.32666202609449313
0.47410168324284513,0.4299512210609612,0.34565314760703525
0.2044022966415221,0.6515840640605027,0.3576223336907478
0.14509241019234775,0.6329612588901243,0.35808283615225467
0.18505100978555072,0.43612969123302736,0.4082262220765849
0.11145598103749266,0.46626425300332003,0.37401816027812407
0.11604606095549258,0.4537336296122736,0.40757764071501
0.21118331491535747,0.45227336450446204,0.32366924483413184
0.2849421034930092,0.5210983140630887,0.14743640703376304
0.2623344384118901,0.5864496026834363,0.15356739138443515
0.20307700315507943,0.6407604020795723,0.2044097715713895
0.22093042809782348,0.6577957220759284,0.21666398444180313
0.2183519114655904,0.667566223160922,0.2370172237615391
0.20602387930620292,0.6745732831555267,0.2795152993459895
0.20032631848684318,0.6717733354374426,0.3040702600724006
0.18823852079629716,0.6645372793236584,0.32815793198524057
0.19617426608369776,0.6565998534535463,0.3448610833732435
0.13537092201989143,0.6349071727724278,0.3518044910139003
0.11604686173705536,0.4759053214992121,0.34297835541483024
0.12823675907685905,0.47156213906491806,0.32916134261189234
0.4855401672031904,0.41524679392987707,0.3755479979291931
0.14553043770720225,0.4458670044746616,0.4079596153883441
0.49998694726052634,0.43412625175556774,0.28192251537108737
0.49998694726052634,0.43939205623525174,0.3039413193831787
0.49998694726052634,0.43644497574494123,0.32597854349373034
0.49998694726052634,0.42895558576018056,0.346659466670286
0.2089787632729544,0.6708695198366229,0.25477613763497564
0.4999277294639569,0.40207232637765916,0.40430080214681396
0.5000811992504686,0.6728386652092778,0.39670202679251787
0.5000846826502667,0.6785569306200945,0.37739776360615107
0.49998694726052634,0.6856104535954023,0.3569572711884453
0.49998694726052634,0.45027213754989304,0.19755264754983604
0.49998694726052634,0.4387371494596273,0.2052978142129479
0.49998694726052634,0.4316847327457647,0.21725924446572986
0.49998694726052634,0.5218240215712132,0.1629509773316451
0.49998694726052634,0.4785426487848354,0.1817365693245252
0.49998694726052634,0.6806001955095853,0.18653452023399336
0.49998694726052634,0.6779695057926338,0.17800892308348565
0.49998694726052634,0.6761795747741194,0.17213582011125733
0.49998694726052634,0.6840683251406376,0.19771067260504782
0.49998694726052634,0.6915532900796172,0.33792349260578464
0.49998694726052634,0.6962947266342233,0.3202867330695058
0.49998694726052634,0.4266611995226039,0.2284770844280365
0.49998694726052634,0.42341985348784045,0.2388427524668389
0.49998694726052634,0.425870222589206,0.2567131564099034
0.49998694726052634,0.6954152487852004,0.2469980086904085
0.49998694726052634,0.6916263033350076,0.2287407826796783
0.49998694726052634,0.6877433256619634,0.21177974991323162
0.49998694726052634,0.6986798263103156,0.26609674235711334
0.49998694726052634,0.699053742678831,0.3024880705625498
0.49998694726052634,0.6998369757821117,0.2845333219581146
0.49953746856932374,0.6041177042265107,0.14556337386401302
0.49941615016255875,0.5829980669740636,0.14681787951704434
0.4994728054581272,0.5557386787001363,0.1510632274727043
0.499716803600314,0.6264475915001287,0.1467626192216635
0.49992200387578284,0.4149292968950726,0.3758611396030177
0.1160348500136133,0.47245931709706596,0.32171768387620914
0.11655856115568791,0.47502805617307997,0.3276528334958826
0.14705832892903475,0.6302995938527043,0.36332093046703673
0.06436281811047584,0.5407831302209664,0.34244708099608134
0.07048879706593641,0.561758953485523,0.3476764500010664
0.05302775508896679,0.6053710984440488,0.29250728563368045
0.05857717131920759,0.6003165899004194,0.315991941691663
0.07629846730408879,0.628652370560635,0.328869529473127
0.09162943032399623,0.6370787639895749,0.30267130206828613
0.14363098384022804,0.6591177045030759,0.30578720714467145
0.12864035298451287,0.6510685462269875,0.33063204205211527
0.16291780778039372,0.6589694654694042,0.2509137338315161
0.1523114559810375,0.662602428055808,0.2789239172375281
0.12140529156456703,0.6383476458673475,0.24317438404160224
0.08605198673905734,0.6093270893724837,0.23166376146166384
0.061055590256089975,0.6086013818643592,0.2614684502492529
0.1032755969826551,0.6403488728219164,0.2729092703508156
0.18058304905587852,0.6139092242789652,0.188392041741882
0.12550969746472562,0.6109875878018968,0.20740836970494875
0.15467376159131319,0.6384604845347692,0.22091805770725992
0.176122695751053,0.6558166203502657,0.23191679544577604
0.1237395698201445,0.6409362976493769,0.3452188210749193
0.09217796569451786,0.6216065914154444,0.34497935979493577
0.07084114095357069,0.5951591990423758,0.33270478786832924
0.08146350838418293,0.590627952162379,0.3405362381505445
0.10962219125866846,0.6163485307658776,0.3512499491023594
0.03803712423325167,0.5803319768908622,0.2536845044314878
0.06419465398228674,0.5821141640792595,0.2241541781630702
0.05368839987828122,0.5566524506539636,0.22045658576688681
0.03353673185028594,0.5551645290100193,0.24853657165127446
0.0947965214048912,0.5570285795453698,0.19502133822984785
0.10718220983680071,0.5839040950977739,0.19884981027298582
0.15388218901648015,0.5852105898646872,0.18213890305405223
0.14120982078508632,0.5560329442445892,0.17989940687282951
0.24373508544339284,0.5547397246150196,0.15172441205954146
0.2087101010586333,0.555319405612363,0.15861449836255015
0.21844400134531305,0.5866653236652721,0.16268049272793894
0.255167843815564,0.5220441675988303,0.14984265357999454
0.07237463764634289,0.5217930462507445,0.32455922643342294
0.05275148544979902,0.5246516258254301,0.31325995024634457
0.043306266916510516,0.5509651605636159,0.2975146439782759
0.04559650218613365,0.5745993300812566,0.3027071727863404
0.0318350710293247,0.5775729608462546,0.28277080937912624
0.030081359406781027,0.5530891825386144,0.27653124339542523
0.06539182241868063,0.5666630104725899,0.3293154897516388
0.05253527442784156,0.5705725384203216,0.31967596138371773
0.04550441230641106,0.5482006132117818,0.31464824398292934
0.05901359727093647,0.5446340263120967,0.3250158509794644
0.07881292141129748,0.5204080069212141,0.3297284877486955
0.08559153734044433,0.5878988051767947,0.3462736140814866
0.06278928233956343,0.5437910550907691,0.3301560279287471
0.07032463684556128,0.5646562522107944,0.3360116802813815
0.15473862489790036,0.5557663352362691,0.17575391524040163
0.1636953666778776,0.5854827301802338,0.17893865331629633
0.5323382421243135,0.6720167129554111,0.1638380504943372
0.5539554605294769,0.6658017361556497,0.1629403130641155
0.5471760438187672,0.6503682827321051,0.15257852294077834
0.5589138999663673,0.6585579362117482,0.1592262395272045
0.530921139031695,0.6449321139898431,0.1482817926052029
0.5101813369848973,0.6421222099187512,0.14645432494217048
0.5053783292493474,0.6758532276477524,0.16404261053513292
0.5161347074744952,0.6753686851347059,0.1642054829846763
0.523554989669918,0.6740953782111521,0.16405618323926147
0.700582568586941,0.644765068511601,0.18040838327765285
0.748657489709957,0.6428611925642195,0.19090590044227618
0.7673677509249028,0.6157356619251747,0.17373449076183584
0.7189204663751823,0.6163142366610729,0.1634202051029489
0.6754260157914125,0.6922646161889525,0.29285920646215824
0.6814719165905925,0.6888473745843845,0.3140937020713885
0.7475363955220296,0.6763045823174397,0.3221558883237904
0.7393403962267174,0.6828636064266931,0.2994894724289905
0.5358579573663897,0.6998369757821117,0.2845333219581146
0.5370991687887379,0.699053742678831,0.3024880705625498
0.6113274555966625,0.6963887588570749,0.3074324127808337
0.6075998174218038,0.697907655821488,0.2880438049330962
0.6013897564022487,0.6970016276977776,0.26846324026982527
0.5926892647223692,0.6935456669426235,0.2482573617377714
0.5308891077691829,0.6954152487852004,0.2469980086904085
0.533783933118724,0.6986798263103156,0.26609674235711334
0.7341152965294129,0.6844732168296217,0.27691321806875924
0.731873108153558,0.6807672409878274,0.25473251108599076
0.6596826502666604,0.6886626289230174,0.25083520604334336
0.6681669309245825,0.6922745725419605,0.2718961649355005
0.5526982334758725,0.675656313110487,0.17868852776878313
0.5301243613767037,0.6753421348600184,0.17162878266416665
0.5432049680488158,0.6767105802678691,0.17891150790803906
0.5647936385912652,0.650754367976519,0.16016178663321312
0.5690021460945884,0.6588997709983496,0.16535916283560925
0.5884611380707572,0.6594418391065523,0.1703005966172943
0.5917763737407711,0.653646135394564,0.1669297185990642
0.6065816236646968,0.6114522176089277,0.14837583205523697
0.5776926280049329,0.6102939618756863,0.14539274558353898
0.564463316196608,0.6357855443600055,0.15353733753957893
0.5968785534681851,0.6386054047841051,0.15992717274756124
0.6678426143916464,0.6717467851627552,0.204769448230798
0.7340272105575043,0.6704856471150997,0.2251411076489943
0.7375426416182195,0.6611631819154574,0.2080501647144593
0.6835539486538863,0.6633226042567061,0.1942060065032642
0.688606079533625,0.552668803189396,0.14370488287725808
0.6591657457678696,0.583595448154532,0.14420513397228452
0.6962018930476146,0.5852990907803121,0.14740829214663947
0.7211738656929164,0.5537042639022078,0.1467548633907329
0.5194619548679512,0.6039727839771747,0.1439840927907612
0.5068416374381397,0.6040734537686983,0.14545285327325147
0.5070748250292286,0.6272795001070032,0.14724832813369493
0.530863482759173,0.5542087191212701,0.14719985419037845
0.5100030830090169,0.5557320411314642,0.15119313764079256
0.5079243341501306,0.5829693041764854,0.14707188298002283
0.524843847595253,0.5823730292574624,0.14459874239201453
0.7003135059818384,0.4773744366985862,0.1558650562976377
0.6658690882301127,0.47565751893546226,0.15821992046395378
0.6410656801037814,0.5202785743321128,0.14866182832080438
0.6793058024632042,0.5204168570127766,0.147028256431038
0.5140166402408752,0.477451874999758,0.1819828169565731
0.5123590224058682,0.5218328716627757,0.16308282645746597
0.5370171687567067,0.5202066673381673,0.15776329591791222
0.5420718621374463,0.47443178125405683,0.1750006301612631
0.5174744150290684,0.4264089719130728,0.2579395471758111
0.5566224635243999,0.41836313242132034,0.2610535132944637
0.5355034113294577,0.43251442882974855,0.2833825505437806
0.5491135348099746,0.41427439011944805,0.2436203443201141
0.5123149794199139,0.4223312922256537,0.24006914323274664
0.5128795304216917,0.42524739739549544,0.22971607841920644
0.5434111693012381,0.41667387119432925,0.23285815942498267
0.5495631736574899,0.43950046985689234,0.18952342357888935
0.5496072166434441,0.42674085034666637,0.19985903777283553
0.5198463300180978,0.44249511958935134,0.1972288416084817
0.605850910488637,0.6684866326834213,0.3981242522894243
0.5353396114607858,0.6728364526863873,0.3967000878347852
0.7408230432902514,0.6454487380848037,0.40744676106805544
0.6743469626355324,0.6593500194065914,0.40191297569904266
0.8663455532599819,0.6049053623755726,0.408608196749919
0.8048239081343393,0.6273126879503625,0.40979871679777247
0.9582112141450057,0.525730230734609,0.4062290956119447
0.9493065231666107,0.5470301886026419,0.40600417651495607
0.9223562196703985,0.4744450563914006,0.40761641986966324
0.9492264450103303,0.5014765548075938,0.407060908479256
0.6864475728310833,0.41158174976155915,0.40576568471383884
0.7571549832636655,0.420771463587764,0.4069746248601526
0.5439949390605232,0.402387610889573,0.40433958130146713
0.6133045852752288,0.4053413289485554,0.4048660083258845
0.7531250500488478,0.44568004629040386,0.34371225091664226
0.7459084066048465,0.4327533813019358,0.3735615357320825
0.6752794727654191,0.42492990036069095,0.37419072751633076
0.6718865612838131,0.438682942648807,0.34479903672579837
0.842667243229392,0.46741365864499895,0.3432149082582148
0.8768033600794376,0.47239072888745665,0.3425731132487042
0.8771008504300198,0.4621810420086743,0.3739008533352981
0.8421983856243695,0.4586963184559422,0.3743991654725918
0.9280938195678984,0.5599159219176334,0.35506969583570047
0.9234532904114416,0.5584434879339235,0.36161852557776086
0.9251909864027292,0.53751412765007,0.35752247736751586
0.9312729223722354,0.5387907533579598,0.3507080104160809
0.7939697144412948,0.6449995959380072,0.37170595318192656
0.7984012396098594,0.6352357324216854,0.390181311937581
0.8546873748778809,0.6148097210954488,0.38808239019197616
0.8484789154214515,0.6261201381123165,0.3708954688496745
0.6699686894408944,0.6730068169489652,0.3650999241867526
0.6715562388891559,0.6659721004182277,0.3832398432546569
0.7373560595140859,0.6522876463397211,0.38835287479568226
0.7350602187735231,0.6601830342749112,0.36971464359048434
0.5343484841205017,0.6856093473339571,0.357056158032811
0.5347304969650379,0.6785547180972038,0.37741521422574503
0.6040159195374687,0.6747314785422063,0.3793658057048014
0.6030633898685118,0.6814840984043894,0.36072078814753916
0.6052735469818544,0.6875707488764947,0.34282517775395005
0.6105506974807413,0.6929460732392647,0.32582536583285016
0.5368429186886402,0.6962947266342233,0.3202877025483721
0.5350852031582826,0.6915521838181719,0.3379903866475614
0.738375454443537,0.6664455803168211,0.3535107738186415
0.7472160828969074,0.6709613395365837,0.3402599366736404
0.6806751389356013,0.6844942357970828,0.3326223821646911
0.6730396867342527,0.6792018810427113,0.34814858620896916
0.5394657185412964,0.4184306143694843,0.22148617232292944
0.5136002338282164,0.4298737827597893,0.2185050248089641
0.5144810935473023,0.436472632281074,0.20649415113399938
0.542599577187335,0.4220536206028803,0.20963429318204285
0.5953102227774308,0.5826208318212123,0.14163213706104416
0.6255485353705218,0.5826927388151575,0.14227780998602008
0.6540503531446693,0.5523092682196697,0.14247849211135039
0.6175102900430822,0.5527263287845522,0.14305630151568327
0.5644497029100404,0.6719337433470128,0.17702877994962585
0.5805814474927531,0.6652463929101032,0.17378587314175137
0.562587885776518,0.665490876689517,0.16889776069771445
0.5422920770672177,0.6717866105747863,0.17081248145871658
0.5286709428402121,0.6772117167025953,0.17798565559069374
0.5205470138855524,0.6757005635682994,0.17196519183078318
0.5068416374381397,0.6761795747741194,0.17213582011125733
0.5095482791204217,0.6779695057926338,0.17800892308348565
0.5216560963500377,0.6877433256619634,0.21177974991323162
0.5268411569692021,0.6916263033350076,0.2287407826796783
0.5805534201380549,0.6894536058564155,0.22860408615952577
0.5649862265571198,0.6851734803245041,0.2099823360950554
0.6049852656192445,0.6819055840150531,0.20932502942368353
0.6386260990726951,0.6850617479185276,0.2298236905733691
0.7010550297089961,0.6784507295213446,0.23239668748460945
0.6416570572879131,0.6779429555179464,0.20980686042024965
0.9329145245759864,0.5666862419629415,0.40628823382279083
0.9090432261887604,0.5847006033383984,0.4071791849009483
0.5680452121270361,0.4318086340276396,0.34621156743404147
0.6088049936738258,0.43424130294588015,0.34584510442256866
0.6096358045452362,0.41942514340881965,0.37472975776601036
0.5532431653293616,0.4167181216521417,0.3752910860296156
0.5857048479315813,0.43746826758185464,0.30599564510093236
0.613640913531607,0.44353279282505376,0.3263934804485196
0.5791640641265876,0.44174396806798466,0.3264865504196873
0.5801181953586702,0.433481301332951,0.18755732043797174
0.6192407790003044,0.4311194331472104,0.18375308536649204
0.5716551354121624,0.41893285706565586,0.20191045505399025
0.5673445282595815,0.5195716732685585,0.15373511122831024
0.6037724819423759,0.5199411645912926,0.15097791333246718
0.6254091993785936,0.47433000520108815,0.16261262920729586
0.5792081071125419,0.47418176616741636,0.1685245113341774
0.5450415605631097,0.5821993462105484,0.14272764817999728
0.5684744310446997,0.5824394049441811,0.1417998569049193
0.5847951600762346,0.5530217005904505,0.14387454167886587
0.5557692307692309,0.5532993722132238,0.14473737786989976
0.5175020820320634,0.6311403525511412,0.14826434198560895
0.5379987667963934,0.633275437140593,0.14962161239847127
0.5529468761511236,0.60917221277014,0.1440141466356174
0.532309013597271,0.6081323270115471,0.14413630097277502
0.628948653886193,0.6414374340841034,0.16612795957660909
0.6606756194045389,0.6442904823515624,0.17214842333651964
0.6762143852399943,0.6154336525506047,0.15616268630960106
0.6393916462467369,0.6131470101431453,0.1519599954240597
0.6117798971796474,0.6602162221182706,0.17542041451038404
0.6462335239193454,0.6595745904799898,0.17984705501404769
0.6169849773378819,0.6564162140536246,0.17290558633112352
0.5874041064078541,0.6720808761192394,0.1829881665409575
0.618970915613639,0.6722788969179502,0.19071879102107447
0.6398152596934609,0.6645826360429161,0.18452091262862558
0.6063265747369434,0.6649432772740878,0.17899294413281075
0.5583397395858358,0.6778267980661886,0.18544870390370355
0.5782271496981055,0.6794939340642735,0.19453369036008378
0.5984428802511252,0.6772493295917358,0.194055737278983
0.5714124985986324,0.6763753830499396,0.18513944014534423
0.512939589038902,0.6806001955095853,0.18653452023399336
0.5170195711013951,0.6840683251406376,0.19771067260504782
0.5510846586268199,0.6817684075958346,0.19575135581619452
0.5388528804112815,0.6792350688860704,0.1859130842806757
0.6771076570733037,0.44540237466763066,0.3255073767646939
0.74834718685437,0.44800651410989456,0.3243381852518996
0.8035570717019813,0.44695888452118426,0.3741063828549601
0.7992344528259583,0.456087753967897,0.34252173086878873
0.8251513477153704,0.4636744949598452,0.34266715269873826
0.9093995739842087,0.5145990280718821,0.3569146141183268
